"COUNTRY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Singapore",2013,50,0.123564357290274,2012,0.109283753018201,0.130674541070109,0.0142806042720726
"Singapore",2014,50,0.0880924937153121,2013,0.123564357290274,-0.28707197085671,-0.0354718635749616
"Singapore",2015,50,0.0804151349473343,2014,0.0880924937153121,-0.0871511117937998,-0.00767735876797777
"Singapore",2016,50,0.102388441707233,2015,0.0804151349473343,0.273248397509867,0.0219733067598988
"Singapore",2017,50,0.0644568600435119,2016,0.102388441707233,-0.370467418306666,-0.0379315816637212
"Singapore",2018,50,0.0728804148407822,2017,0.0644568600435119,0.130685155801632,0.00842355479727033
"Singapore",2019,50,0.0477685056159698,2018,0.0728804148407822,-0.344563203703945,-0.0251119092248125
"Singapore",2020,2,-0.0896637625992298,2019,0.0477685056159698,-2.87704767907275,-0.1374322682152
"Singapore",2020,20,-0.172076898859814,2020,-0.0896637625992298,0.919135377230889,-0.082413136260584
"Singapore",2020,50,0.0217126584009658,2020,-0.172076898859814,-1.1261799727031,0.19378955726078
"Singapore",2020,200,0.00479103537196145,2020,0.0217126584009658,-0.77934367669376,-0.0169216230290043
"South Africa",2005,50,0.42016052157732,NA,NA,NA,NA
"South Africa",2006,50,0.467471819668743,2005,0.42016052157732,0.112602911653411,0.0473112980914221
"South Africa",2007,50,0.467234097032392,2006,0.467471819668743,-0.000508528271327741,-0.000237722636350579
"South Africa",2008,50,0.496548221456237,2007,0.467234097032392,0.0627396943203235,0.0293141244238446
"South Africa",2009,50,0.419774376699862,2008,0.496548221456237,-0.154615083568759,-0.0767738447563746
"South Africa",2010,50,0.448679636937023,2009,0.419774376699862,0.0688590391448035,0.0289052602371613
"South Africa",2011,50,0.414587561909989,2010,0.448679636937023,-0.0759831118251073,-0.0340920750270344
"South Africa",2012,50,0.382562696198785,2011,0.414587561909989,-0.0772451193751845,-0.0320248657112038
"South Africa",2013,50,0.40260326665907,2012,0.382562696198785,0.0523850617412826,0.0200405704602849
